id,topic_name,word,phonetic,source
0b149fbf-5df5-422d-afd8-9dc9bae0a8be,06 - Attempt,run oneself into the ground,/rən ˌwənˈsɛlf ˈɪntu ðə graʊnd/,eng_to_ipa+fixed_function
c1bf8089-bd28-412c-9f12-70bf12f6288e,06 - Attempt,set your sights on something,/sɛt jʊr saɪts ɔn ˈsamθɪŋ/,dictionary+eng_to_ipa
732c5dc5-ebc6-4c37-b66b-440861925431,06 - Attempt,set your mind to something,/sɛt jʊr maɪnd tə ˈsamθɪŋ/,dictionary+eng_to_ipa+fixed_function
f34b6695-e045-4d8f-96e9-ff36fc4fe238,06 - Attempt,put your mind to something,/pʊt jʊr maɪnd tə ˈsamθɪŋ/,dictionary+eng_to_ipa+fixed_function
47372c95-928a-481d-9b84-07a951e42565,06 - Attempt,spare no effort(),/spɛr nəʊ ˈɛfərt/,dictionary+eng_to_ipa
b76a9c19-9977-41cf-a6ee-af44a63db1ce,06 - Attempt,spare no expense),/spɛr nəʊ ɪkˈspɛns/,dictionary+eng_to_ipa
8696835a-8e6b-4563-a89d-159eeb5898c0,06 - Attempt,stay the course,/steɪ ðə kɔrs/,eng_to_ipa+fixed_function
041a80b7-0fdd-4097-a3e8-78092efc6589,06 - Attempt,take (great)pains to do something,/teɪk greɪt peɪnz tə dʉː ˈsamθɪŋ/,dictionary+eng_to_ipa+fixed_function
358474db-41a8-4041-9ae0-5d9e1b2f3fb8,06 - Attempt,to the bitter end,/tə ðə ˈbɪtər ɛnd/,dictionary+eng_to_ipa+fixed_function
9386d5f9-8864-416c-8d08-6f4cc36d48c5,06 - Attempt,until the bitter end,/ənˈtɪl ðə ˈbɪtər ɛnd/,dictionary+eng_to_ipa+fixed_function
7039af42-541b-4ae4-a01b-31596e8c2914,06 - Attempt,try your hand at something,/traɪ jʊr hænd ət ˈsamθɪŋ/,dictionary+eng_to_ipa+fixed_function
2813e1ac-03d9-496b-af8a-7506b8c1f29c,06 - Attempt,under your own steam,/ˈəndər jʊr oʊn stim/,eng_to_ipa
90e4451f-be09-4146-8924-08e103ab7ee7,07 - Family,adopt a child,/əˈdɑpt ə ʧaɪld/,eng_to_ipa+fixed_function
7c780e11-2bef-4be3-988a-b24927c569bb,07 - Family,bring generations together,/brɪŋ ˌʤɛnərˈeɪʃənz təˈgɛðər/,eng_to_ipa
5eea2049-808a-40ad-b062-9bb7b97578ec,07 - Family,build a happy family,/bɪld ə ˈhæpiː ˈfæməli/,dictionary+eng_to_ipa+fixed_function
3fdadb2d-25a0-4ee2-8ce2-9c80fbb97fa7,07 - Family,cover living costs,/ˈkʌvə ˈlɪvɪŋ ˈkɑsts/,dictionary
4f7b7e25-e062-4f02-b442-2ff0e865fff8,07 - Family,give sb a hand,/gɪv ˈsəmˌbɑdi ə hænd/,eng_to_ipa+fixed_function
1b228a28-df1b-418e-9d39-d419c9079b47,07 - Family,lend sb a helping hand,/lɛnd ˈsəmˌbɑdi ə ˈhɛlpɪŋ hænd/,dictionary+eng_to_ipa+fixed_function
22ff2755-15a4-4cb7-a1cf-8f44de6f4aa8,07 - Family,give the baby up for adoption,/gɪv ðə ˈbeɪbi əp fə əˈdɒp.ʃən/,dictionary+eng_to_ipa+fixed_function
afc8d73c-3153-4c54-b125-24131b1c35b3,07 - Family,have the baby,/hæv ðə ˈbeɪbi/,eng_to_ipa+fixed_function
82bd2019-8dfc-4863-a1a4-fa8d8cc785aa,07 - Family,instill family values in,/ɪnˈstɪl ˈfæməli ˈvæljuːz ɪn/,dictionary+eng_to_ipa
ca1c364e-0f47-4c7c-8a2c-e41cf0938333,07 - Family,into sb,/ˈɪntu ˈsəmˌbɑdi/,eng_to_ipa
cf6ade79-778b-4840-a7e0-3518053f1a90,07 - Family,join hands,/ˈdʒɔɪn hæn(d)z/,dictionary
4e61fdef-de80-4fdf-9461-699291559a58,07 - Family,work together,/wərk təˈgɛðər/,eng_to_ipa
0c8900b1-3e96-42ad-bd3e-0d9eaf2ba9bc,07 - Family,keep in touch(with sb),/kiːp ɪn təʧ wɪθ ˈsəmˌbɑdi/,dictionary+eng_to_ipa
b37b1c47-8148-4e97-a041-284e62c08282,07 - Family,maintain family traditions,/meɪnˈteɪn ˈfæməli trəˈdɪʃənz/,dictionary+eng_to_ipa
d7a64a71-4bb3-4c71-8fa1-a3aefd74f54c,07 - Family,maintain family values,/meɪnˈteɪn ˈfæməli ˈvæljuːz/,dictionary+eng_to_ipa
fb5d59c6-4877-4cb0-b180-70d3a4f1d158,07 - Family,make peace with sb,/meɪk piːs wɪθ ˈsəmˌbɑdi/,dictionary+eng_to_ipa
a26a2822-deb4-479d-b629-e206234b983c,07 - Family,raise the child,/ɹeɪz ðə ʧaɪld/,dictionary+eng_to_ipa+fixed_function
3f2d313b-7222-4800-b516-5001e4ba0eee,07 - Family,bring up the child,/brɪŋ əp ðə ʧaɪld/,eng_to_ipa+fixed_function
29057e7d-655e-4612-b6e7-78da9b7c4267,07 - Family,strengthen family bonds,/ˈstɹɛŋ(k)θən ˈfæməli bɒndz/,dictionary+eng_to_ipa
e2ca0840-31d5-401c-9241-1221bba16ccc,07 - Family,be in a hurry,/bi ɪn ə ˈhʌ.ɹi/,dictionary+eng_to_ipa+fixed_function
cd40a98f-a1bf-4984-8ecc-300eae5fbd0d,07 - Family,hurry(v),/ˈhʌ.ɹi vi/,dictionary+eng_to_ipa
fbda568d-80be-4d83-bfb6-6c9dc2bd39b4,07 - Family,be in one's attempt to do sth,/bi ɪn wənz əˈtɛmpt tə dʉː ˈsamθɪŋ/,dictionary+eng_to_ipa+fixed_function
c065f0c8-c558-48ed-bbd9-70dbbc2c2dd9,07 - Family,be under pressure,/bi ˈəndər ˈpɹɛʃ.ə(ɹ)/,dictionary+eng_to_ipa
5d7ab0d5-11ae-4964-b8e9-b67c3e8cfece,07 - Family,be willing to do sth,/bi ˈwɪlɪŋ tə dʉː ˈsamθɪŋ/,dictionary+eng_to_ipa+fixed_function
56fa9688-4b3f-43b3-bcd0-3be0e9497dec,07 - Family,make sure,/meɪk ʃoː/,dictionary
1d23a239-b13c-4555-9284-7ceffc2ad997,07 - Family,break a curfew,/breɪk ə ˈkɜː.fjuː/,dictionary+eng_to_ipa+fixed_function
a9a63fe6-40d2-4f4a-aaa7-bea98ad2eaeb,07 - Family,budget for family expenses,/ˈbʌdʒ.ɪt fə ˈfæməli ɪkˈspɛnsɪz/,dictionary+eng_to_ipa+fixed_function
c9e07563-7160-4e96-b5ad-f1358cbf758b,07 - Family,do the household chores,/dʉː ðə ˈhaʊshəʊld ʧɔrz/,dictionary+eng_to_ipa+fixed_function
bcc35f75-8d21-44b9-8440-f2dfc5a6622a,07 - Family,do the laundry,/dʉː ðə ˈlɑn.dɹi/,dictionary+fixed_function
ea9f4c43-b9f5-4fec-adca-b6e1aae64d3d,07 - Family,do the washing up,/dʉː ðə ˈwɒʃɪŋ əp/,dictionary+eng_to_ipa+fixed_function
b14605d0-a74e-47e9-830d-46e3126fd089,07 - Family,earn money,/ɜːn ˈmʌni/,dictionary
02a399b0-a7b4-42a0-8db3-14d029612a06,07 - Family,make money,/meɪk ˈmʌni/,dictionary
e9ea7fc7-4aa7-4bd9-83f3-55be43364125,07 - Family,handle family finances,/ˈhændəl ˈfæməli ˈfaɪˌnænsɪz/,eng_to_ipa
e2177336-8b4b-4b00-91a0-36f9d3e0ac13,07 - Family,maintain close ties with sb,/meɪnˈteɪn kloʊz taɪz wɪθ ˈsəmˌbɑdi/,dictionary+eng_to_ipa
8b75b133-9422-406d-811f-ecafddf51848,07 - Family,make sure that+clause,/meɪk ʃoː ðət klɔz/,dictionary+eng_to_ipa+fixed_function
9efb2004-9a4f-4a50-97d0-400f9c78a434,07 - Family,set limits for children,/sɛt ˈlɪmɪts fə ˈʧɪldrən/,eng_to_ipa+fixed_function
d24de419-a537-4d1b-b75b-200b1377706b,07 - Family,spend quality time with family,/spɛnd kˈwɑləti tɑem wɪθ ˈfæməli/,dictionary+eng_to_ipa
ad18efc8-4ff9-4000-81a2-c50d21b94db6,07 - Family,take turns to do sth,/teɪk tərnz tə dʉː ˈsamθɪŋ/,dictionary+eng_to_ipa+fixed_function
a37609a3-b32c-4c0b-a700-df46379783ad,07 - Family,take turns to doing sth,/teɪk tərnz tə duɪŋ ˈsamθɪŋ/,dictionary+eng_to_ipa+fixed_function
86028ca5-adfb-4689-9b9a-bad0bba32776,07 - Family,take it in turn(s)to do sth,/teɪk ɪt ɪn tərn ɛs tə dʉː ˈsamθɪŋ/,dictionary+eng_to_ipa+fixed_function
3a52da92-127c-48a5-b2bd-220f566c4bb4,07 - Family,try one's best to do sth,/traɪ wənz bɛst tə dʉː ˈsamθɪŋ/,dictionary+eng_to_ipa+fixed_function
3ac036e8-ab17-4723-865e-42f7b244d495,07 - Family,do one's best to do sth,/dʉː wənz bɛst tə dʉː ˈsamθɪŋ/,dictionary+eng_to_ipa+fixed_function
3b0a2aa1-cc16-47d5-b541-3cddd45b2e50,07 - Family,adoptive parents,/əˈdɑptɪv ˈpɛrənts/,eng_to_ipa
e30f1b30-42cb-4c5f-9ace-355c9c0a65db,07 - Family,bitter divorce,/ˈbɪtər dɪˈvɔrs/,eng_to_ipa
b7f19683-2c6a-43fe-ba13-d29797057007,07 - Family,break a habit of sth,/breɪk ə ˈhæbət əv ˈsamθɪŋ/,dictionary+eng_to_ipa+fixed_function
d1d6c56a-060b-4d81-ac24-150a0365407f,07 - Family,break a habit of doing sth,/breɪk ə ˈhæbət əv duɪŋ ˈsamθɪŋ/,dictionary+eng_to_ipa+fixed_function
a3c05d70-3abe-4793-abf8-7a819e8f3773,07 - Family,carefree childhood,/ˈkɛrˌfri ˈʧaɪlˌdhʊd/,eng_to_ipa
78f70b62-9bf0-427f-b2d7-b5701022f5fd,07 - Family,loving family,/ˈləvɪŋ ˈfæməli/,eng_to_ipa
7e0ce4d5-2cd7-45e0-b304-e72cf8738810,07 - Family,distant relative,/ˈdɪstənt ˈrɛlətɪv/,eng_to_ipa
69fab4c9-a88e-4d22-b326-5d4fa9cd4149,07 - Family,extended family,/ɪkˈstɛndɪd ˈfæməli/,eng_to_ipa
9b605a2a-3713-4a75-b931-dd722b9bc828,07 - Family,family background,/ˈfæməli ˈbækˌgraʊnd/,eng_to_ipa
64650ffc-5daa-45d5-9e55-a1ded2f6eda0,07 - Family,family tree,/ˈfæməli tri/,eng_to_ipa
715621b6-a3e9-4d29-8510-ac794200a42a,07 - Family,formative years,/ˈfɔrmətɪv jɪrz/,eng_to_ipa
4433888b-0083-4a3b-9cfd-0cfa05c483fb,07 - Family,have an abortion,/hæv ən əˈbɔrʃən/,eng_to_ipa+fixed_function
74e91d09-e941-4b9d-b1f1-3a8a9005758e,07 - Family,get an abortion,/gɪt ən əˈbɔrʃən/,eng_to_ipa+fixed_function
fefb1d12-4be2-4bbf-8428-6b55faaa6f92,07 - Family,helicopter parent,/ˈhɛlɪˌkɑptər ˈpɛrənt/,eng_to_ipa
61fdf4d8-d9be-44b1-90f3-803c141f3f55,07 - Family,Household bills,/ˈhaʊshəʊld bɪlz/,dictionary+eng_to_ipa
b503dbb3-6b5b-4416-bdb1-335b32542425,07 - Family,Household spending,/ˈhaʊshəʊld ˈspɛndɪŋ/,dictionary+eng_to_ipa
be8df4ac-7c3b-47c9-a583-5f9c176799f7,07 - Family,Household expenditure,/ˈhaʊshəʊld ɪkˈspɛndɪʧər/,dictionary+eng_to_ipa
c1368289-dfea-4671-aad5-07dc8f93cd33,07 - Family,household finances,/ˈhaʊshəʊld ˈfaɪˌnænsɪz/,dictionary+eng_to_ipa
5eb88645-4957-494c-a042-06f5820557c1,07 - Family,due date,/du deɪt/,eng_to_ipa
e5f27db8-f51d-4ac2-a96f-f8f7b51a0387,07 - Family,joint custody,/ʤɔɪnt ˈkəstədi/,eng_to_ipa
bd17136a-35b9-49c0-9e22-69dc1380d0f6,07 - Family,make a will,/meɪk ə wɪl/,dictionary+fixed_function
ddcf8ce4-5d68-4d84-add7-fce11d8c9a4e,07 - Family,make the bed,/meɪk ðə bɛd/,dictionary+eng_to_ipa+fixed_function
d23e66c4-7547-423e-8ba3-550782bb0b7b,07 - Family,parenting skills,/ˈpɛrəntɪŋ skɪlz/,eng_to_ipa
ada272c8-1517-472a-837b-89a7b596ab03,07 - Family,sole custody,/soʊl ˈkəstədi/,eng_to_ipa
84038939-344c-444a-a9bc-959bf5b5c67b,07 - Family,a heavy meal,/ə ˈhe.vi mil/,dictionary+eng_to_ipa+fixed_function
d94602eb-4dae-46b9-91fe-18f8db56f7f3,07 - Family,a large meal,/ə lɑrʤ mil/,eng_to_ipa+fixed_function
5c6b6ffd-447b-4646-97d0-b3d344cfe6d1,07 - Family,a light meal,/ə laɪt mil/,eng_to_ipa+fixed_function
f0a17aa4-5ab1-44ba-841d-7195fece6df8,07 - Family,a small meal,/ə smɔl mil/,eng_to_ipa+fixed_function
2dd2f676-7f02-44dc-90b9-0ed133f29e8a,07 - Family,do the heavy lifting,/dʉː ðə ˈhe.vi ˈlɪftɪŋ/,dictionary+eng_to_ipa+fixed_function
10098337-e201-4a22-a413-85c3fb2e50bc,07 - Family,family gathering,/ˈfæməli ˈgæðərɪŋ/,eng_to_ipa
37ebba1e-e108-4fbc-b244-a202d1852334,07 - Family,follow one's example,/ˈfɑloʊ wənz ɪgˈzæmpəl/,eng_to_ipa
b9cfd5a3-5e75-4d77-b2e8-783d2a506143,07 - Family,have a quick temper,/hæv ə kwɪk ˈtɛmpər/,eng_to_ipa+fixed_function
f4fbe7d5-b953-43b6-aec3-477c18c29d54,07 - Family,have an affair,/hæv ən əˈfɛr/,eng_to_ipa+fixed_function
67071d5f-2aff-4a0c-b13b-fe1305aa83b8,07 - Family,make the best of sth,/meɪk ðə bɛst əv ˈsamθɪŋ/,dictionary+eng_to_ipa+fixed_function
4f3208e3-ff48-4416-898d-7c9123c39dec,07 - Family,on a(tight),/ɔn ə taɪt/,eng_to_ipa+fixed_function
2775947c-c2ce-489f-9316-bec8b0039733,07 - Family,on limited)budget,/ɔn ˈlɪmɪtɪd ˈbʌdʒ.ɪt/,dictionary+eng_to_ipa
ac6354e6-6ed4-4f9a-bea2-a2467a84d2e7,07 - Family,run the household,/rən ðə ˈhaʊshəʊld/,dictionary+eng_to_ipa+fixed_function
6827a1a5-8fdb-428c-8666-81eb201b03da,07 - Family,sibling rivalry,/ˈsɪblɪŋ ˈɹaɪ.vəl.ɹi/,dictionary
efac8dfe-f491-4456-8ab2-e431ae553557,07 - Family,single mother,/ˈsɪŋɡəl ˈməðər/,dictionary+eng_to_ipa
3f037d6e-bf29-4692-bfe8-79278cc93416,04 - Success and Failure,make a go of something,/meɪk ə goʊ əv ˈsamθɪŋ/,dictionary+eng_to_ipa+fixed_function
4bfaf9ef-1fad-4034-818c-e015cc6609d8,07 - Family,take a fancy to sth,/teɪk ə ˈfæn.si tə ˈsamθɪŋ/,dictionary+fixed_function
7aa8292a-4869-4ee7-bf9b-f7281df98861,07 - Family,take a fancy to sb,/teɪk ə ˈfæn.si tə ˈsəmˌbɑdi/,dictionary+eng_to_ipa+fixed_function
fab7aab2-8e7c-49f5-b657-fc85d20dc663,07 - Family,take charge of sth,/teɪk t͡ʃɑːd͡ʒ əv ˈsamθɪŋ/,dictionary+fixed_function
a9d1ba84-7290-4389-aa89-86811e97502c,07 - Family,take exception to sth,/teɪk əkˈsɛpʃən tə ˈsamθɪŋ/,dictionary+fixed_function
2f580054-4c22-4405-a709-f86e5b5d91fd,07 - Family,take exception to sb,/teɪk əkˈsɛpʃən tə ˈsəmˌbɑdi/,dictionary+eng_to_ipa+fixed_function
66080c75-1e57-4c0e-8e7a-c397e71fc0aa,07 - Family,take steps to resolve family conflicts,/teɪk stɛps tə ɹiːˈzɒlv ˈfæməli ˈkɑnflɪkts/,dictionary+eng_to_ipa+fixed_function
0ded88c3-1195-445b-afd3-51238531a7c2,07 - Family,take a bath,/teɪk ə bɐːθ/,dictionary+fixed_function
486d1358-6fa1-4619-ac46-14ed941d056a,07 - Family,have a bath,/hæv ə bɐːθ/,dictionary+eng_to_ipa+fixed_function
63704194-3d5a-4de6-a5b5-fe26aeafd1ad,07 - Family,take an interest in sth,/teɪk ən ˈɪntəˌrɛst ɪn ˈsamθɪŋ/,dictionary+eng_to_ipa+fixed_function
3f037d6e-bf29-4692-bfe8-79278cc93416,04 - Success and Failure,make a go of something,/meɪk ə goʊ əv ˈsamθɪŋ/,dictionary+eng_to_ipa+fixed_function
b27fd140-a731-4576-82d5-d9f71cd35487,05 - Cause and Effect,set a precedent for something,/sɛt ə ˈprɛsɪdənt fə ˈsamθɪŋ/,dictionary+eng_to_ipa+fixed_function
b1f638b8-8410-43e7-ac24-043251ecb18d,05 - Cause and Effect,send shock waves,/sɛnd ʃɒk weɪvz/,dictionary
8a2edee3-6416-4dda-acf8-2ba85c4fbb34,04 - Success and Failure,light at the end of the tunnel,/laɪt ət ðə ɛnd əv ðə ˈtʌn(ə)l/,dictionary+eng_to_ipa+fixed_function
9656a669-717d-47bf-bae0-8bcc984d86e0,03 - Starting and Finishing,pave the way(for sth),/peɪv ðə weɪ fə ˈsamθɪŋ/,dictionary+eng_to_ipa+fixed_function
5c050979-0278-45f3-9920-3f098be54db0,05 - Cause and Effect,render something obsolete,/ˈɹɛn.də ˈsamθɪŋ ˈɒbsəliːt/,dictionary
4dfaf4b0-facc-4bcb-9d27-cbcd22286aee,05 - Cause and Effect,reduce the impact of something,/ɹɪˈdjuːs ðə ˌɪmˈpækt əv ˈsamθɪŋ/,dictionary+eng_to_ipa+fixed_function
9ccdd21a-42cf-4327-8e58-3acf70f24cd9,05 - Cause and Effect,provoke an outcry,/pɹəˈvəʊk ən ˈaʊtkɹaɪ/,dictionary+fixed_function
99dca62a-bb78-4c56-9632-93866c3040f8,04 - Success and Failure,hit the big time,/hɪt ðə bɪg tɑem/,dictionary+eng_to_ipa+fixed_function
95b73a5e-5d07-4b76-bca2-20fdb453801f,03 - Starting and Finishing,open the floodgates,/ˈoʊpən ðə ˈflədˌgeɪts/,eng_to_ipa+fixed_function
ad2efc63-a68d-4cab-b9be-7e67c28af8e2,03 - Starting and Finishing,kick off(a meeting),/kɪk ɔf ə ˈmiːtɪŋ/,dictionary+eng_to_ipa+fixed_function
39eb2edb-104f-48b7-9d12-c6134f5a5ef7,05 - Cause and Effect,prompt speculation,/pɹɒmpt ˌspɛkjəˈleɪʃən/,dictionary
52f32f4a-3134-4c23-b2e3-fb0ebdd4c63e,05 - Cause and Effect,create a bad impression,/kriˈeɪt ə bæːd ɪmˈpɹɛʃən/,dictionary+eng_to_ipa+fixed_function
38d32a21-210a-4743-bc44-c1572f4c2dc9,04 - Success and Failure,hit a home run,/hɪt ə hoʊm rən/,eng_to_ipa+fixed_function
61cd6b5f-15ba-49d6-aedf-6a3dd031b231,05 - Cause and Effect,make a bad impression,/meɪk ə bæːd ɪmˈpɹɛʃən/,dictionary+fixed_function
514f7956-3f5b-4265-8b83-09101dac4ea6,05 - Cause and Effect,have influence on something,/hæv ˈɪn.flu.əns ɔn ˈsamθɪŋ/,dictionary+eng_to_ipa
02ae6f0a-2cd3-4b1b-a402-77239fd74f2a,04 - Success and Failure,go from strength to strength,/goʊ frəm stɹɛŋkθ tə stɹɛŋkθ/,dictionary+eng_to_ipa+fixed_function
7f31c095-5126-480c-aa07-341347efa00a,03 - Starting and Finishing,make (both)ends meet,/meɪk boʊθ ɛndz miːt/,dictionary+eng_to_ipa
421a578a-40f6-4d95-a702-3220e9b88a07,05 - Cause and Effect,have influence on somebody,/hæv ˈɪn.flu.əns ɔn ˈsəmˌbɑdi/,dictionary+eng_to_ipa
6e8c28c8-93d0-4756-bd33-a31bd5c3b555,05 - Cause and Effect,give somebody a reason,/gɪv ˈsəmˌbɑdi ə ˈɹiːzən/,dictionary+eng_to_ipa+fixed_function
bfa15e0f-df48-4a5c-a546-589cb77e8e86,04 - Success and Failure,from rags to riches,/frəm ɹæɡz tə ɹɪt͡ʃɪz/,dictionary+fixed_function
cb521ee4-d190-4d50-9820-444a2c98ace3,04 - Success and Failure,fall into place,/fɔːl ˈɪntu pleɪs/,dictionary+eng_to_ipa
46933912-8b7f-46bc-b0ca-2354c804b999,03 - Starting and Finishing,hit the ground running,/hɪt ðə graʊnd ˈɹʌnɪŋ/,dictionary+eng_to_ipa+fixed_function
e45a2746-3465-4443-a1e1-dcc255502dcb,03 - Starting and Finishing,initiate a reform,/ˌɪˈnɪʃiˌeɪt ə rɪˈfɔrm/,eng_to_ipa+fixed_function
539e6ec5-a2d3-47e9-a6a0-330f1c459390,06 - Attempt,a piece of cake,/ə pis əv keɪk/,eng_to_ipa+fixed_function
12eee185-d213-438f-8076-516bcc320e4e,07 - Family,share the same roof,/ʃɛr ðə seɪm rʊf/,eng_to_ipa+fixed_function
d780ce15-f9c0-4fd5-907f-45f7bc30a349,05 - Cause and Effect,take the consequences,/teɪk ðə ˈkɑnsɪkwɛnsɪz/,dictionary+fixed_function
28c697f3-a04e-4bd6-820f-5cb4daaafa94,07 - Family,live under the same roof,/lɪv ˈəndər ðə seɪm rʊf/,eng_to_ipa+fixed_function
fea21b79-96e1-4f0c-8a32-7f2e4caf961e,07 - Family,silver,/ˈsɪlvər/,eng_to_ipa
b693eb91-aec6-4231-85e4-f74da80b27cf,07 - Family,golden(wedding)anniversary,/ˈgoʊldən ˈwɛdɪŋ ˌænəˈvərsəri/,eng_to_ipa
88ba0f39-2c41-43c4-ae43-ce0c127e4ea0,07 - Family,start a new life,/stɑrt ə nu laɪf/,eng_to_ipa+fixed_function
9a78bc4a-383a-4485-be91-3f71d611da24,07 - Family,take pride in sth,/teɪk praɪd ɪn ˈsamθɪŋ/,dictionary+eng_to_ipa
d2be3e7b-d01c-4d9a-8cf2-8509164bf74c,07 - Family,take pride in sb,/teɪk praɪd ɪn ˈsəmˌbɑdi/,dictionary+eng_to_ipa
5288b682-b52e-4991-8db4-955d1d2f44ce,07 - Family,take into care,/teɪk ˈɪntu kɛr/,dictionary+eng_to_ipa
7bfd5086-cc80-4fe1-807b-15021b0f82b1,07 - Family,put into care,/pʊt ˈɪntu kɛr/,eng_to_ipa
c1afcc75-6ad9-4433-b83e-a6dcb8b9ae3e,07 - Family,be in care,/bi ɪn kɛr/,eng_to_ipa
772d0eaa-dbdd-4819-9f10-fc44baa2b69c,07 - Family,a chip off the old block,/ə ʧɪp ɔf ðə oʊld blɑk/,eng_to_ipa+fixed_function
37948b7a-3220-47af-9b34-21b30cbe5023,07 - Family,apple doesn't fall far from tree,/ˈæpəl ˈdəzənt fɔːl fɑr frəm tri/,dictionary+eng_to_ipa+fixed_function
e31733a4-a26b-45d5-88a8-3401649eb360,07 - Family,be born out of wedlock,/bi bɔrn aʊt əv ˈwɛˌdlɑk/,eng_to_ipa+fixed_function
62ca5238-4e93-424f-9391-8413bf34e7b7,07 - Family,be born with a silver spoon in one's mouth,/bi bɔrn wɪθ ə ˈsɪlvər spun ɪn wənz maʊθ/,eng_to_ipa+fixed_function
f2b0a91a-4a12-49fe-9c1d-f011fb14b993,07 - Family,be the spitting image of sb,/bi ðə ˈspɪtɪŋ ˈɪmɪʤ əv ˈsəmˌbɑdi/,eng_to_ipa+fixed_function
89b9071d-c8b1-483c-9226-d47b90c8bd53,07 - Family,blood is thicker than water,/blʊd ɪz ˈθɪkər ðən ˈwɔtər/,dictionary+eng_to_ipa+fixed_function
cbf51e68-909a-4d98-9f8e-6641801aab82,07 - Family,bring home the bacon,/brɪŋ hoʊm ðə ˈbeɪkən/,eng_to_ipa+fixed_function
3ebb49c0-c7d8-460d-82a2-d7e4bd51d310,07 - Family,follow(in)one's footsteps,/ˈfɑloʊ ɪn wənz ˈfʊtˌstɛps/,eng_to_ipa
3d6ed5dd-a8ab-4c77-a3e8-c7cf8b6a5db7,07 - Family,"like father,like son",/laɪk ˈfɑðər laɪk sən/,eng_to_ipa
41b861fe-3aaa-4b68-b13d-7979aa71d68e,07 - Family,men build the house and women make it home,/mɛn bɪld ðə haʊs ən ˈwɪmən meɪk ɪt hoʊm/,dictionary+eng_to_ipa+fixed_function
9224e204-659a-4272-9cdf-e4038f832f1d,07 - Family,run in the family,/rən ɪn ðə ˈfæməli/,eng_to_ipa+fixed_function
1d41bfd3-246f-4939-9816-e9597d6923af,07 - Family,set a good example for,/sɛt ə gʊd ɪgˈzæmpəl fə/,eng_to_ipa+fixed_function
8955d928-973f-48f6-b51f-1034198fbeac,07 - Family,to sb,/tə ˈsəmˌbɑdi/,eng_to_ipa+fixed_function
04b27f79-8286-46b9-b0ef-0ca598e54803,07 - Family,spare the rod and spoil the child,/spɛr ðə rɑd ən spɔɪl ðə ʧaɪld/,eng_to_ipa+fixed_function
66671d66-a570-4375-bf89-5cf00955b064,07 - Family,the apple of one's eye,/ðə ˈæpəl əv wənz aɪ/,eng_to_ipa+fixed_function
0db05035-c6e6-475d-bdfe-c262618c787b,07 - Family,the black sheep of the family,/ðə blæk ʃip əv ðə ˈfæməli/,eng_to_ipa+fixed_function
b49e63ba-c34d-4362-a79a-c7aad2ea4a55,07 - Family,tie the knot,/taɪ ðə nɑt/,eng_to_ipa+fixed_function
06dfe218-7372-447d-8608-298f9e6e5826,07 - Family,up the duff,/əp ðə dəf/,eng_to_ipa+fixed_function
96c283b2-80ac-4d02-bbb1-52480c94c5d6,07 - Family,wear the pants,/wɛr ðə pænts/,eng_to_ipa+fixed_function
4f67efc5-9458-4993-b3c5-96f5c8f13c42,07 - Family,rule the roost,/rul ðə rust/,eng_to_ipa+fixed_function
70430d7a-b2fc-4291-9981-a50a5eaf24a7,07 - Family,a match made in heaven,/ə mæʧ meɪd ɪn hɛvn/,dictionary+eng_to_ipa+fixed_function
95fb579b-07ae-439d-9b38-2e29c8428a7e,07 - Family,ask sb for one's hand,/ˈask ˈsəmˌbɑdi fə wənz hænd/,dictionary+eng_to_ipa+fixed_function
97d12f6b-317d-4c0a-b450-dd6c0b952d19,07 - Family,at one's mother's knee,/ət wənz ˈməðərz niː/,dictionary+eng_to_ipa+fixed_function
d171b27a-3e15-4881-bfe9-98035d2f9fdc,07 - Family,be an item,/bi ən ˈaɪ̯ɾm̩/,dictionary+eng_to_ipa+fixed_function
4170d5a2-201d-47d6-95df-e50fab53607e,07 - Family,be in the,/bi ɪn ðə/,eng_to_ipa+fixed_function
4680702d-e29f-4338-9315-d87df3626731,07 - Family,sb's blood,/ˈsəmˌbɑdiz blʊd/,dictionary+eng_to_ipa
93913f02-f744-4b42-bcb9-e7ab9c04b5e7,07 - Family,be like two peas in a pod,/bi laɪk tuː piːz ɪn ə ˈpɒd/,dictionary+eng_to_ipa+fixed_function
790a55f9-b6e5-4358-9835-727905e130bc,07 - Family,bundle of joy,/ˈbʌnd(ə)l əv dʒɔɪ/,dictionary+fixed_function
7c9f9bdd-4de3-4b91-8ed7-9b50e7a8be81,07 - Family,(come)hell or high water,/kəm hɛl ɔː haɪ ˈwɔtər/,eng_to_ipa+fixed_function
06678eff-9a37-47ea-9581-2f6c4de1d20f,07 - Family,children should be seen and not heard,/ˈʧɪldrən ʃʊd bi ˈsiːn ən nɑt hiːɹd/,dictionary+eng_to_ipa+fixed_function
acf5666d-351e-4455-937e-af64e72b6615,07 - Family,"East or West,home is best",/iːst ɔː wɛst hoʊm ɪz bɛst/,dictionary+eng_to_ipa+fixed_function
53a5f61d-4c41-4127-ae9f-37dc77c8ff2e,07 - Family,great with child,/greɪt wɪθ ʧaɪld/,eng_to_ipa
62933476-9274-476d-8d4e-1dd9d50b4c6a,07 - Family,kiss and make up,/kɪs ən meɪk əp/,dictionary+eng_to_ipa+fixed_function
